weight,height,age,sex,activity_level,bmr,tdee,bmi,bmi_category
240,72,20,M,8,2137,3312,32.5462962962963,Obese>30
300,72,20,M,6,2409,3312,40.682870370370374,Obese>40
290,78,30,M,6,2409,3312,33.50920447074293,Obese>30
350,66,30,F,7,2324,3312,56.485307621671254,Obese>50
330,78,50,F,7,2324,3312,38.13116370808678,Obese>35
380,70,70,F,7,2324,3312,54.518367346938774,Obese>50
230,78,30,M,8,2137,3312,26.576265614727156,Overweight
340,70,50,M,6,2408,3312,48.779591836734696,Obese>45
290,80,20,F,7,2324,3312,31.8546875,Obese>30
340,76,90,F,8,2138,3313,41.38157894736842,Obese>40
360,78,60,F,6,2410,3314,41.59763313609467,Obese>40
300,78,60,F,8,2138,3314,34.6646942800789,Obese>30
320,66,40,F,8,2138,3314,51.643709825528006,Obese>50
320,80,30,F,6,2410,3314,35.15,Obese>35
260,80,30,F,8,2138,3314,28.559375,Overweight
350,70,80,F,8,2138,3314,50.21428571428571,Obese>50
370,72,50,F,6,2410,3314,50.17554012345679,Obese>50
310,72,50,F,8,2138,3314,42.038966049382715,Obese>40
350,80,20,M,5,2763,3315,38.4453125,Obese>35
270,74,20,F,8,2138,3315,34.66216216216216,Obese>30
330,74,70,M,7,2327,3315,42.36486486486486,Obese>40
330,74,20,F,6,2411,3315,42.36486486486486,Obese>40
320,80,80,M,7,2326,3315,35.15,Obese>35
390,78,50,M,5,2762,3315,45.06410256410256,Obese>45
290,76,40,M,7,2327,3316,35.296052631578945,Obese>35
300,70,30,M,7,2327,3316,43.04081632653061,Obese>40
340,68,60,M,7,2327,3316,51.69117647058824,Obese>50
310,64,20,M,7,2327,3316,53.20556640625,Obese>50
360,74,80,M,6,2413,3317,46.21621621621622,Obese>45
350,80,90,M,6,2413,3317,38.4453125,Obese>35
270,70,40,M,8,2141,3318,38.73673469387755,Obese>35
330,70,40,M,6,2413,3318,47.344897959183676,Obese>45
360,76,70,F,7,2328,3318,43.81578947368421,Obese>40
320,62,60,M,8,2141,3318,58.522372528616025,Obese>50
300,74,80,M,8,2141,3318,38.513513513513516,Obese>35
310,68,70,M,8,2141,3318,47.13019031141869,Obese>45
260,76,50,M,8,2141,3318,31.644736842105264,Obese>30
340,64,30,M,6,2413,3318,58.3544921875,Obese>50
320,76,50,M,6,2413,3318,38.94736842105263,Obese>35
370,70,60,F,7,2329,3318,53.083673469387755,Obese>50
280,78,20,M,6,2413,3318,32.35371466140697,Obese>30
290,80,90,M,8,2140,3318,31.8546875,Obese>30
320,78,40,F,7,2329,3318,36.97567389875083,Obese>35
370,68,70,M,6,2413,3318,56.25216262975779,Obese>50
330,72,30,F,7,2329,3319,44.75115740740741,Obese>40
340,66,20,F,7,2329,3319,54.87144168962351,Obese>50
220,78,20,M,8,2141,3319,25.42077580539119,Overweight
280,64,30,M,8,2141,3319,48.056640625,Obese>45
380,78,40,M,5,2767,3320,43.9086127547666,Obese>40
390,76,80,F,6,2415,3320,47.46710526315789,Obese>45
350,78,50,F,6,2415,3320,40.44214332675871,Obese>40
390,72,30,M,5,2767,3320,52.88773148148148,Obese>50
390,78,30,M,4,2862,3320,45.06410256410256,Obese>45
300,72,40,F,8,2143,3321,40.682870370370374,Obese>40
340,70,70,F,8,2142,3321,48.779591836734696,Obese>45
330,76,80,F,8,2142,3321,40.16447368421053,Obese>40
290,78,50,F,8,2143,3321,33.50920447074293,Obese>30
360,72,40,F,6,2415,3321,48.81944444444445,Obese>45
310,80,20,F,6,2415,3321,34.0515625,Obese>30
370,66,30,F,6,2415,3321,59.71303948576676,Obese>50
310,66,30,F,8,2143,3321,50.02984389348026,Obese>50
360,72,90,M,7,2331,3322,48.81944444444445,Obese>45
280,76,30,M,7,2332,3322,34.078947368421055,Obese>30
250,80,20,F,8,2143,3322,27.4609375,Overweight
320,74,60,M,7,2331,3322,41.08108108108108,Obese>40
330,68,50,M,7,2331,3322,50.17084775086505,Obese>50
310,80,70,M,7,2331,3322,34.0515625,Obese>30
370,66,80,M,7,2331,3322,59.71303948576676,Obese>50
290,70,20,M,7,2332,3323,41.60612244897959,Obese>40
360,68,60,M,6,2417,3324,54.7318339100346,Obese>50
350,74,70,M,6,2417,3324,44.932432432432435,Obese>40
340,80,80,M,6,2417,3324,37.346875,Obese>35
390,74,90,F,7,2333,3324,50.06756756756757,Obese>50
310,76,40,M,6,2418,3324,37.73026315789474,Obese>35
320,70,30,M,6,2418,3324,45.910204081632656,Obese>45
280,80,80,M,8,2145,3325,30.756249999999998,Obese>30
360,70,50,F,7,2333,3325,51.64897959183674,Obese>50
300,68,60,M,8,2145,3325,45.6098615916955,Obese>45
350,76,60,F,7,2333,3325,42.598684210526315,Obese>40
310,78,30,F,7,2333,3325,35.82018408941486,Obese>35
340,66,90,M,8,2145,3325,54.87144168962351,Obese>50
250,76,40,M,8,2145,3325,30.42763157894737,Obese>30
320,72,20,F,7,2333,3325,43.395061728395056,Obese>40
330,64,20,M,6,2418,3325,56.63818359375,Obese>50
290,74,70,M,8,2145,3325,37.229729729729726,Obese>35
310,62,50,M,8,2145,3325,56.693548387096776,Obese>50
270,64,20,M,8,2146,3326,46.34033203125,Obese>45
380,76,70,F,6,2419,3326,46.25,Obese>45
380,72,20,M,5,2772,3326,51.53163580246914,Obese>50
370,78,30,M,5,2772,3326,42.75312294543064,Obese>40
260,70,30,M,8,2146,3326,37.30204081632653,Obese>35
380,78,20,M,4,2867,3326,43.9086127547666,Obese>40
390,70,60,F,6,2419,3326,55.953061224489794,Obese>50
360,66,20,F,6,2420,3327,58.09917355371901,Obese>50
340,78,40,F,6,2419,3327,39.28665351742275,Obese>35
350,72,30,F,6,2420,3327,47.463348765432094,Obese>45
280,78,40,F,8,2147,3328,32.35371466140697,Obese>30
320,76,70,F,8,2147,3328,38.94736842105263,Obese>35
340,64,50,F,8,2147,3328,58.3544921875,Obese>50
360,66,70,M,7,2336,3328,58.09917355371901,Obese>50
290,72,30,F,8,2147,3328,39.326774691358025,Obese>35
370,68,90,F,8,2147,3328,56.25216262975779,Obese>50
350,72,80,M,7,2336,3328,47.463348765432094,Obese>45
330,70,60,F,8,2147,3328,47.344897959183676,Obese>45
300,80,60,M,7,2336,3328,32.953125,Obese>30
340,78,90,M,7,2335,3328,39.28665351742275,Obese>35
320,68,40,M,7,2336,3329,48.650519031141876,Obese>45
300,66,20,F,8,2148,3329,48.41597796143251,Obese>45
270,76,20,M,7,2336,3329,32.86184210526316,Obese>30
310,74,50,M,7,2336,3329,39.7972972972973,Obese>35
330,80,70,M,6,2422,3330,36.2484375,Obese>35
380,72,90,M,6,2422,3330,51.53163580246914,Obese>50
340,74,60,M,6,2422,3330,43.648648648648646,Obese>40
350,68,50,M,6,2422,3330,53.211505190311414,Obese>50
310,70,20,M,6,2422,3331,44.47551020408163,Obese>40
370,80,90,F,7,2337,3331,40.6421875,Obese>40
300,76,30,M,6,2422,3331,36.51315789473684,Obese>35
390,68,70,F,7,2338,3331,59.292820069204154,Obese>50
380,74,80,F,7,2337,3331,48.78378378378378,Obese>45
360,78,20,M,5,2776,3331,41.59763313609467,Obese>40
340,76,50,F,7,2338,3331,41.38157894736842,Obese>40
350,70,40,F,7,2338,3331,50.21428571428571,Obese>50
290,68,50,M,8,2150,3332,44.089532871972324,Obese>40
280,74,60,M,8,2150,3332,35.945945945945944,Obese>35
320,72,90,M,8,2149,3332,43.395061728395056,Obese>40
330,66,80,M,8,2150,3332,53.25757575757576,Obese>50
300,78,20,F,7,2338,3332,34.6646942800789,Obese>30
270,80,70,M,8,2150,3332,29.657812500000002,Overweight
250,70,20,M,8,2150,3333,35.86734693877551,Obese>35
370,76,60,F,6,2424,3333,45.0328947368421,Obese>45
340,72,20,F,6,2424,3333,46.10725308641975,Obese>45
380,70,50,F,6,2424,3333,54.518367346938774,Obese>50
300,62,40,M,8,2150,3333,54.86472424557752,Obese>50
240,76,30,M,8,2150,3333,29.210526315789473,Overweight
330,78,30,F,6,2424,3333,38.13116370808678,Obese>35
390,80,20,F,5,2778,3334,42.8390625,Obese>40
360,68,80,F,8,2151,3335,54.7318339100346,Obese>50
290,80,50,M,7,2340,3335,31.8546875,Obese>30
350,74,90,F,8,2151,3335,44.932432432432435,Obese>40
330,78,80,M,7,2340,3335,38.13116370808678,Obese>35
310,68,30,M,7,2341,3335,47.13019031141869,Obese>45
340,72,70,M,7,2340,3335,46.10725308641975,Obese>45
350,66,60,M,7,2340,3335,56.485307621671254,Obese>50
300,74,40,M,7,2341,3335,38.513513513513516,Obese>35
330,64,40,F,8,2152,3335,56.63818359375,Obese>50
320,70,50,F,8,2152,3335,45.910204081632656,Obese>45
310,76,60,F,8,2152,3335,37.73026315789474,Obese>35
320,62,20,M,7,2341,3336,58.522372528616025,Obese>50
360,78,90,M,6,2426,3336,41.59763313609467,Obese>40
270,78,30,F,8,2152,3336,31.198224852071004,Obese>30
370,72,80,M,6,2426,3336,50.17554012345679,Obese>50
280,72,20,F,8,2152,3336,37.97067901234568,Obese>35
320,80,60,M,6,2426,3336,35.15,Obese>35
390,76,40,M,5,2781,3337,47.46710526315789,Obese>45
290,76,20,M,6,2427,3337,35.296052631578945,Obese>35
330,74,50,M,6,2427,3337,42.36486486486486,Obese>40
340,68,40,M,6,2427,3337,51.69117647058824,Obese>50
360,80,80,F,7,2342,3337,39.54375,Obese>35
370,74,70,F,7,2342,3337,47.5,Obese>45
330,76,40,F,7,2342,3338,40.16447368421053,Obese>40
380,68,60,F,7,2342,3338,57.772491349480966,Obese>50
340,70,30,F,7,2342,3338,48.779591836734696,Obese>45
390,80,90,F,6,2428,3339,42.8390625,Obese>40
310,72,80,M,8,2154,3339,42.038966049382715,Obese>40
360,76,50,F,6,2428,3339,43.81578947368421,Obese>40
260,80,60,M,8,2154,3339,28.559375,Overweight
320,66,70,M,8,2154,3339,51.643709825528006,Obese>50
300,78,90,M,8,2154,3339,34.6646942800789,Obese>30
270,74,50,M,8,2154,3339,34.66216216216216,Obese>30
370,70,40,F,6,2429,3339,53.083673469387755,Obese>50
320,78,20,F,6,2429,3340,36.97567389875083,Obese>35
230,76,20,M,8,2155,3340,27.99342105263158,Overweight
280,68,40,M,8,2155,3340,42.569204152249135,Obese>40
290,62,30,M,8,2155,3340,53.03590010405828,Obese>50
370,70,90,M,7,2345,3341,53.083673469387755,Obese>50
390,76,20,M,4,2881,3341,47.46710526315789,Obese>45
330,72,60,M,7,2345,3341,44.75115740740741,Obese>40
320,78,70,M,7,2345,3341,36.97567389875083,Obese>35
350,78,80,M,6,2431,3342,40.44214332675871,Obese>40
340,66,50,M,7,2345,3342,54.87144168962351,Obese>50
330,80,90,F,8,2156,3342,36.2484375,Obese>35
390,70,20,M,5,2785,3342,55.953061224489794,Obese>50
340,74,80,F,8,2156,3342,43.648648648648646,Obese>40
300,68,20,M,7,2345,3342,45.6098615916955,Obese>45
300,76,50,F,8,2156,3342,36.51315789473684,Obese>35
290,74,30,M,7,2345,3342,37.229729729729726,Obese>35
380,76,30,M,5,2785,3342,46.25,Obese>45
350,68,70,F,8,2156,3342,53.211505190311414,Obese>50
280,80,40,M,7,2345,3342,30.756249999999998,Obese>30
310,70,40,F,8,2156,3342,44.47551020408163,Obese>40
260,78,20,F,8,2157,3343,30.042735042735043,Obese>30
360,72,70,M,6,2431,3343,48.81944444444445,Obese>45
320,64,30,F,8,2156,3343,54.921875,Obese>50
370,66,60,M,6,2431,3343,59.71303948576676,Obese>50
310,80,50,M,6,2431,3343,34.0515625,Obese>30
320,74,40,M,6,2431,3343,41.08108108108108,Obese>40
330,68,30,M,6,2431,3343,50.17084775086505,Obese>50
370,68,50,F,7,2347,3344,56.25216262975779,Obese>50
350,80,70,F,7,2347,3344,38.4453125,Obese>35
360,74,60,F,7,2347,3344,46.21621621621622,Obese>45
320,76,30,F,7,2347,3344,38.94736842105263,Obese>35
390,74,70,F,6,2433,3345,50.06756756756757,Obese>50
330,70,20,F,7,2347,3345,47.344897959183676,Obese>45
380,80,80,F,6,2433,3345,41.740625,Obese>40
350,76,40,F,6,2433,3345,42.598684210526315,Obese>40
310,66,60,M,8,2159,3346,50.02984389348026,Obese>50
360,70,30,F,6,2433,3346,51.64897959183674,Obese>50
300,72,70,M,8,2159,3346,40.682870370370374,Obese>40
290,78,80,M,8,2159,3346,33.50920447074293,Obese>30
250,80,50,M,8,2159,3346,27.4609375,Overweight
270,68,30,M,8,2159,3347,41.04887543252595,Obese>40
280,62,20,M,8,2159,3347,51.20707596253902,Obese>50
350,76,90,M,7,2349,3347,42.598684210526315,Obese>40
260,74,40,M,8,2159,3347,33.37837837837838,Obese>30
390,70,90,M,6,2435,3348,55.953061224489794,Obese>50
330,66,40,M,7,2350,3348,53.25757575757576,Obese>50
320,72,50,M,7,2349,3348,43.395061728395056,Obese>40
280,74,20,M,7,2350,3348,35.945945945945944,Obese>35
370,76,20,M,5,2790,3348,45.0328947368421,Obese>45
270,80,30,M,7,2350,3348,29.657812500000002,Overweight
310,78,60,M,7,2349,3348,35.82018408941486,Obese>35
360,70,80,M,7,2349,3348,51.64897959183674,Obese>50
320,68,20,M,6,2436,3349,48.650519031141876,Obese>45
340,68,60,F,8,2161,3349,51.69117647058824,Obese>50
320,80,80,F,8,2160,3349,35.15,Obese>35
330,74,70,F,8,2161,3349,42.36486486486486,Obese>40
340,78,70,M,6,2435,3349,39.28665351742275,Obese>35
300,80,40,M,6,2436,3349,32.953125,Obese>30
360,66,50,M,6,2436,3349,58.09917355371901,Obese>50
290,76,40,F,8,2161,3349,35.296052631578945,Obese>35
310,74,30,M,6,2436,3349,39.7972972972973,Obese>35
350,72,60,M,6,2436,3349,47.463348765432094,Obese>45
380,78,90,F,7,2351,3350,43.9086127547666,Obese>40
300,70,30,F,8,2161,3350,43.04081632653061,Obese>40
390,72,80,F,7,2351,3350,52.88773148148148,Obese>50
340,80,60,F,7,2351,3350,37.346875,Obese>35
310,64,20,F,8,2161,3350,53.20556640625,Obese>50
380,74,60,F,6,2437,3351,48.78378378378378,Obese>45
370,80,70,F,6,2437,3351,40.6421875,Obese>40
350,74,50,F,7,2351,3351,44.932432432432435,Obese>40
310,76,20,F,7,2352,3351,37.73026315789474,Obese>35
360,68,40,F,7,2351,3351,54.7318339100346,Obese>50
340,76,30,F,6,2438,3352,41.38157894736842,Obese>40
350,70,20,F,6,2438,3352,50.21428571428571,Obese>50
390,68,50,F,6,2438,3352,59.292820069204154,Obese>50
340,64,80,M,8,2163,3353,58.3544921875,Obese>50
330,70,90,M,8,2163,3353,47.344897959183676,Obese>45
390,80,50,M,5,2794,3353,42.8390625,Obese>40
300,66,50,M,8,2164,3353,48.41597796143251,Obese>45
290,72,60,M,8,2163,3353,39.326774691358025,Obese>35
280,78,70,M,8,2163,3353,32.35371466140697,Obese>30
250,74,30,M,8,2164,3354,32.09459459459459,Obese>30
260,68,20,M,8,2164,3354,39.52854671280277,Obese>35
240,80,40,M,8,2164,3354,26.3625,Overweight
350,70,70,M,7,2354,3354,50.21428571428571,Obese>50
300,78,50,M,7,2354,3354,34.6646942800789,Obese>30
340,76,80,M,7,2354,3354,41.38157894736842,Obese>40
310,72,40,M,7,2354,3355,42.038966049382715,Obese>40
350,66,40,M,6,2440,3355,56.485307621671254,Obese>50
380,70,80,M,6,2440,3355,54.518367346938774,Obese>50
320,66,30,M,7,2354,3355,51.643709825528006,Obese>50
370,76,90,M,6,2440,3355,45.0328947368421,Obese>45
260,80,20,M,7,2354,3355,28.559375,Overweight
330,78,60,M,6,2440,3355,38.13116370808678,Obese>35
340,72,50,M,6,2440,3355,46.10725308641975,Obese>45
360,72,90,F,8,2165,3356,48.81944444444445,Obese>45
320,74,60,F,8,2165,3356,41.08108108108108,Obese>40
310,80,70,F,8,2165,3356,34.0515625,Obese>30
300,74,20,M,6,2441,3356,38.513513513513516,Obese>35
330,68,50,F,8,2165,3356,50.17084775086505,Obese>50
370,66,80,F,8,2165,3356,59.71303948576676,Obese>50
290,80,30,M,6,2440,3356,31.8546875,Obese>30
380,72,70,F,7,2356,3357,51.53163580246914,Obese>50
290,70,20,F,8,2166,3357,41.60612244897959,Obese>40
330,80,50,F,7,2356,3357,36.2484375,Obese>35
340,74,40,F,7,2356,3357,43.648648648648646,Obese>40
350,68,30,F,7,2356,3357,53.211505190311414,Obese>50
370,78,80,F,7,2356,3357,42.75312294543064,Obese>40
390,80,30,M,4,2894,3357,42.8390625,Obese>40
280,76,30,F,8,2166,3357,34.078947368421055,Obese>30
330,76,20,F,6,2442,3358,40.16447368421053,Obese>40
380,80,40,M,5,2799,3358,41.740625,Obese>40
360,80,60,F,6,2442,3358,39.54375,Obese>35
370,74,50,F,6,2442,3358,47.5,Obese>45
380,68,40,F,6,2442,3358,57.772491349480966,Obese>50
390,74,30,M,5,2799,3359,50.06756756756757,Obese>50
310,76,90,M,8,2168,3360,37.73026315789474,Obese>35
320,70,80,M,8,2168,3360,45.910204081632656,Obese>45
270,78,60,M,8,2168,3360,31.198224852071004,Obese>30
380,68,90,M,7,2358,3360,57.772491349480966,Obese>50
280,72,50,M,8,2168,3360,37.97067901234568,Obese>35
330,64,70,M,8,2168,3360,56.63818359375,Obese>50
370,70,70,M,6,2445,3361,53.083673469387755,Obese>50
290,78,40,M,7,2359,3361,33.50920447074293,Obese>30
240,74,20,M,8,2168,3361,30.81081081081081,Obese>30
360,76,80,M,6,2444,3361,43.81578947368421,Obese>40
340,70,60,M,7,2358,3361,48.779591836734696,Obese>45
330,76,70,M,7,2358,3361,40.16447368421053,Obese>40
300,60,30,M,8,2168,3361,58.58333333333333,Obese>50
300,72,30,M,7,2359,3361,40.682870370370374,Obese>40
290,66,40,M,8,2168,3361,46.80211202938475,Obese>45
310,66,20,M,7,2359,3361,50.02984389348026,Obese>50
230,80,30,M,8,2168,3361,25.264062499999998,Overweight
320,78,50,M,6,2445,3362,36.97567389875083,Obese>35
330,72,40,M,6,2445,3362,44.75115740740741,Obese>40
340,66,30,M,6,2445,3362,54.87144168962351,Obese>50
380,80,20,M,4,2899,3362,41.740625,Obese>40
280,80,20,M,6,2445,3362,30.756249999999998,Obese>30
310,74,50,F,8,2170,3363,39.7972972972973,Obese>35
360,78,70,F,7,2360,3363,41.59763313609467,Obese>40
320,68,40,F,8,2170,3363,48.650519031141876,Obese>45
340,78,90,F,8,2169,3363,39.28665351742275,Obese>35
350,72,80,F,8,2170,3363,47.463348765432094,Obese>45
300,80,60,F,8,2170,3363,32.953125,Obese>30
370,72,60,F,7,2360,3363,50.17554012345679,Obese>50
360,66,70,F,8,2170,3363,58.09917355371901,Obese>50
380,74,20,M,5,2803,3364,48.78378378378378,Obese>45
320,80,40,F,7,2360,3364,35.15,Obese>35
360,74,40,F,6,2447,3364,46.21621621621622,Obese>45
340,68,20,F,7,2361,3364,51.69117647058824,Obese>50
370,80,30,M,5,2803,3364,40.6421875,Obese>40
330,74,30,F,7,2361,3364,42.36486486486486,Obese>40
270,76,20,F,8,2170,3364,32.86184210526316,Obese>30
370,68,30,F,6,2447,3364,56.25216262975779,Obese>50
350,80,50,F,6,2447,3364,38.4453125,Obese>35
390,78,80,F,6,2446,3364,45.06410256410256,Obese>45
350,76,70,M,6,2449,3367,42.598684210526315,Obese>40
330,70,50,M,7,2363,3367,47.344897959183676,Obese>45
360,74,90,M,7,2363,3367,46.21621621621622,Obese>45
320,64,60,M,8,2172,3367,54.921875,Obese>50
320,76,60,M,7,2363,3367,38.94736842105263,Obese>35
310,70,70,M,8,2172,3367,44.47551020408163,Obese>40
300,76,80,M,8,2172,3367,36.51315789473684,Obese>35
370,68,80,M,7,2363,3367,56.25216262975779,Obese>50
260,78,50,M,8,2173,3368,30.042735042735043,Obese>30
220,80,20,M,8,2173,3368,24.165625000000002,Healthy
290,72,20,M,7,2363,3368,39.326774691358025,Obese>35
310,78,40,M,6,2449,3368,35.82018408941486,Obese>35
270,72,40,M,8,2173,3368,36.614583333333336,Obese>35
330,66,20,M,6,2450,3368,53.25757575757576,Obese>50
320,72,30,M,6,2449,3368,43.395061728395056,Obese>40
280,78,30,M,7,2363,3368,32.35371466140697,Obese>30
340,64,40,M,7,2363,3368,58.3544921875,Obese>50
360,70,60,M,6,2449,3368,51.64897959183674,Obese>50
280,66,30,M,8,2173,3368,45.188246097337014,Obese>45
290,60,20,M,8,2173,3368,56.63055555555556,Obese>50
390,76,90,F,7,2365,3369,47.46710526315789,Obese>45
370,66,40,F,7,2365,3370,59.71303948576676,Obese>50
340,72,70,F,8,2174,3370,46.10725308641975,Obese>45
330,78,80,F,8,2174,3370,38.13116370808678,Obese>35
310,80,30,F,7,2365,3370,34.0515625,Obese>30
360,80,20,M,5,2808,3370,39.54375,Obese>35
290,80,50,F,8,2174,3370,31.8546875,Obese>30
350,78,60,F,7,2365,3370,40.44214332675871,Obese>40
340,80,40,F,6,2451,3370,37.346875,Obese>35
350,66,60,F,8,2174,3370,56.485307621671254,Obese>50
380,78,70,F,6,2451,3370,43.9086127547666,Obese>40
320,74,20,F,7,2365,3370,41.08108108108108,Obese>40
390,72,60,F,6,2451,3370,52.88773148148148,Obese>50
360,72,50,F,7,2365,3370,48.81944444444445,Obese>45
350,74,30,F,6,2451,3371,44.932432432432435,Obese>40
310,68,30,F,8,2175,3371,47.13019031141869,Obese>45
360,68,20,F,6,2451,3371,54.7318339100346,Obese>50
300,74,40,F,8,2175,3371,38.513513513513516,Obese>35
320,62,20,F,8,2175,3371,58.522372528616025,Obese>50
340,80,90,M,7,2367,3373,37.346875,Obese>35
350,74,80,M,7,2367,3373,44.932432432432435,Obese>40
380,74,90,M,6,2453,3373,48.78378378378378,Obese>45
390,68,80,M,6,2454,3374,59.292820069204154,Obese>50
340,76,60,M,6,2454,3374,41.38157894736842,Obese>40
310,76,50,M,7,2368,3374,37.73026315789474,Obese>35
330,64,30,M,7,2368,3374,56.63818359375,Obese>50
300,78,30,M,6,2454,3374,34.6646942800789,Obese>30
290,76,70,M,8,2177,3374,35.296052631578945,Obese>35
320,70,40,M,7,2368,3374,45.910204081632656,Obese>45
340,68,90,M,8,2177,3374,51.69117647058824,Obese>50
310,72,20,M,6,2454,3374,42.038966049382715,Obese>40
360,68,70,M,7,2367,3374,54.7318339100346,Obese>50
300,70,60,M,8,2177,3374,43.04081632653061,Obese>40
270,78,20,M,7,2368,3374,31.198224852071004,Obese>30
350,70,50,M,6,2454,3374,50.21428571428571,Obese>50
310,64,50,M,8,2177,3375,53.20556640625,Obese>50
270,66,20,M,8,2177,3375,43.574380165289256,Obese>40
390,78,40,M,5,2812,3375,45.06410256410256,Obese>45
260,72,30,M,8,2177,3375,35.25848765432099,Obese>35
250,78,40,M,8,2177,3375,28.887245233399078,Overweight
390,70,70,F,7,2369,3376,55.953061224489794,Obese>50
380,76,80,F,7,2369,3376,46.25,Obese>45
340,78,50,F,7,2369,3376,39.28665351742275,Obese>35
370,78,60,F,6,2456,3376,42.75312294543064,Obese>40
330,80,30,F,6,2456,3377,36.2484375,Obese>35
340,66,50,F,8,2179,3377,54.87144168962351,Obese>50
370,70,90,F,8,2179,3377,53.083673469387755,Obese>50
350,72,40,F,7,2370,3377,47.463348765432094,Obese>45
380,72,50,F,6,2456,3377,51.53163580246914,Obese>50
330,72,60,F,8,2179,3377,44.75115740740741,Obese>40
300,80,20,F,7,2370,3377,32.953125,Obese>30
360,66,30,F,7,2370,3377,58.09917355371901,Obese>50
320,78,70,F,8,2179,3377,36.97567389875083,Obese>35
340,74,20,F,6,2456,3377,43.648648648648646,Obese>40
290,74,30,F,8,2179,3378,37.229729729729726,Obese>35
280,80,40,F,8,2179,3378,30.756249999999998,Obese>30
300,68,20,F,8,2179,3378,45.6098615916955,Obese>45
390,78,20,M,4,2912,3378,45.06410256410256,Obese>45
300,76,40,M,7,2372,3380,36.51315789473684,Obese>35
350,68,60,M,7,2372,3380,53.211505190311414,Obese>50
360,80,90,M,6,2458,3380,39.54375,Obese>35
330,80,80,M,7,2372,3380,36.2484375,Obese>35
380,78,30,M,5,2817,3380,43.9086127547666,Obese>40
380,68,70,M,6,2458,3380,57.772491349480966,Obese>50
340,74,70,M,7,2372,3380,43.648648648648646,Obese>40
330,76,50,M,6,2458,3380,40.16447368421053,Obese>40
340,70,40,M,6,2458,3380,48.779591836734696,Obese>45
390,72,20,M,5,2817,3380,52.88773148148148,Obese>50
370,74,80,M,6,2458,3380,47.5,Obese>45
320,64,20,M,7,2372,3381,54.921875,Obese>50
330,68,80,M,8,2181,3381,50.17084775086505,Obese>50
280,76,60,M,8,2182,3381,34.078947368421055,Obese>30
320,74,90,M,8,2181,3381,41.08108108108108,Obese>40
290,78,20,M,6,2459,3381,33.50920447074293,Obese>30
310,70,30,M,7,2372,3381,44.47551020408163,Obese>40
300,64,40,M,8,2182,3382,51.4892578125,Obese>50
250,72,20,M,8,2182,3382,33.90239197530864,Obese>30
240,78,30,M,8,2182,3382,27.731755424063117,Overweight
290,70,50,M,8,2182,3382,41.60612244897959,Obese>40
360,78,50,F,6,2460,3383,41.59763313609467,Obese>40
350,66,20,F,7,2374,3383,56.485307621671254,Obese>50
330,78,40,F,7,2374,3383,38.13116370808678,Obese>35
380,70,60,F,7,2374,3383,54.518367346938774,Obese>50
340,72,30,F,7,2374,3383,46.10725308641975,Obese>45
370,76,70,F,7,2374,3383,45.0328947368421,Obese>45
370,72,40,F,6,2460,3383,50.17554012345679,Obese>50
320,80,20,F,6,2460,3383,35.15,Obese>35
320,72,50,F,8,2183,3384,43.395061728395056,Obese>40
350,76,90,F,8,2183,3384,42.598684210526315,Obese>40
310,78,60,F,8,2183,3384,35.82018408941486,Obese>35
360,70,80,F,8,2183,3384,51.64897959183674,Obese>50
330,66,40,F,8,2184,3385,53.25757575757576,Obese>50
280,74,20,F,8,2184,3385,35.945945945945944,Obese>35
270,80,30,F,8,2184,3385,29.657812500000002,Overweight
370,72,90,M,7,2376,3386,50.17554012345679,Obese>50
370,68,60,M,6,2463,3386,56.25216262975779,Obese>50
370,78,20,M,5,2822,3386,42.75312294543064,Obese>40
350,80,80,M,6,2463,3386,38.4453125,Obese>35
360,74,70,M,6,2463,3386,46.21621621621622,Obese>45
300,70,20,M,7,2377,3387,43.04081632653061,Obese>40
340,68,50,M,7,2377,3387,51.69117647058824,Obese>50
330,70,30,M,6,2463,3387,47.344897959183676,Obese>45
330,74,60,M,7,2377,3387,42.36486486486486,Obese>40
320,80,70,M,7,2376,3387,35.15,Obese>35
320,76,40,M,6,2463,3387,38.94736842105263,Obese>35
290,76,30,M,7,2377,3387,35.296052631578945,Obese>35
340,64,20,M,6,2463,3387,58.3544921875,Obese>50
320,68,70,M,8,2186,3388,48.650519031141876,Obese>45
300,80,90,M,8,2186,3388,32.953125,Obese>30
310,74,80,M,8,2186,3388,39.7972972972973,Obese>35
230,78,20,M,8,2187,3389,26.576265614727156,Overweight
390,76,70,F,6,2465,3389,47.46710526315789,Obese>45
360,76,60,F,7,2378,3389,43.81578947368421,Obese>40
370,70,50,F,7,2379,3389,53.083673469387755,Obese>50
350,78,40,F,6,2465,3389,40.44214332675871,Obese>40
280,70,40,M,8,2186,3389,40.17142857142857,Obese>40
290,64,30,M,8,2186,3389,49.77294921875,Obese>45
270,76,50,M,8,2186,3389,32.86184210526316,Obese>30
370,66,20,F,6,2465,3389,59.71303948576676,Obese>50
360,72,30,F,6,2465,3389,48.81944444444445,Obese>45
330,72,20,F,7,2379,3390,44.75115740740741,Obese>40
320,78,30,F,7,2379,3390,36.97567389875083,Obese>35
350,70,70,F,8,2188,3391,50.21428571428571,Obese>50
300,78,50,F,8,2188,3391,34.6646942800789,Obese>30
340,76,80,F,8,2188,3391,41.38157894736842,Obese>40
390,72,90,M,6,2467,3392,52.88773148148148,Obese>50
